technology_id,technology,year,technology_description,main_output_name,main_output_unit,capacity_unit,investment_per_unit_of_capacity_new_amount,investment_per_unit_of_capacity_new_unit,investment_per_unit_of_capacity_new_lower_limit,investment_per_unit_of_capacity_new_upper_limit,investment_per_unit_of_capacity_new_source,investment_per_unit_of_capacity_new_comment,investment_per_unit_of_capacity_refurbishment_amount,investment_per_unit_of_capacity_refurbishment_unit,investment_per_unit_of_capacity_refurbishment_lower_limit,investment_per_unit_of_capacity_refurbishment_upper_limit,investment_per_unit_of_capacity_refurbishment_source,investment_per_unit_of_capacity_refurbishment_comment,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount,annual_operating_and_maintenance_costs_per_unit_of_capacity_unit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_lower_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_upper_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_source,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_comment,technical_lifetime_amount,technical_lifetime_unit,technical_lifetime_lower_limit,technical_lifetime_upper_limit,technical_lifetime_source,technical_lifetime_comment,name_of_input_1,input_1_amount,input_1_unit,input_1_lower_limit,input_1_upper_limit,input_1_source,input_1_comment,name_of_input_2,input_2_amount,input_2_unit,input_2_lower_limit,input_2_upper_limit,input_2_source,input_2_comment,name_of_input_3,input_3_amount,input_3_unit,input_3_lower_limit,input_3_upper_limit,input_3_source,input_3_comment,name_of_input_4,input_4_amount,input_4_unit,input_4_lower_limit,input_4_upper_limit,input_4_source,input_4_comment,name_of_input_5,input_5_amount,input_5_unit,input_5_lower_limit,input_5_upper_limit,input_5_source,input_5_comment,name_of_input_6,input_6_amount,input_6_unit,input_6_lower_limit,input_6_upper_limit,input_6_source,input_6_comment,name_of_input_7,input_7_amount,input_7_unit,input_7_lower_limit,input_7_upper_limit,input_7_source,input_7_comment,name_of_input_8,input_8_amount,input_8_unit,input_8_lower_limit,input_8_upper_limit,input_8_source,input_8_comment,name_of_input_9,input_9_amount,input_9_unit,input_9_lower_limit,input_9_upper_limit,input_9_source,input_9_comment,name_of_input_10,input_10_amount,input_10_unit,input_10_lower_limit,input_10_upper_limit,input_10_source,input_10_comment,name_of_input_11,input_11_amount,input_11_unit,input_11_lower_limit,input_11_upper_limit,input_11_source,input_11_comment,name_of_input_12,input_12_amount,input_12_unit,input_12_lower_limit,input_12_upper_limit,input_12_source,input_12_comment,name_of_output_1,output_1_amount,output_1_unit,output_1_lower_limit,output_1_upper_limit,output_1_source,output_1_comment,name_of_output_2,output_2_amount,output_2_unit,output_2_lower_limit,output_2_upper_limit,output_2_source,output_2_comment,name_of_output_3,output_3_amount,output_3_unit,output_3_lower_limit,output_3_upper_limit,output_3_source,output_3_comment,name_of_output_4,output_4_amount,output_4_unit,output_4_lower_limit,output_4_upper_limit,output_4_source,output_4_comment,name_of_output_5,output_5_amount,output_5_unit,output_5_lower_limit,output_5_upper_limit,output_5_source,output_5_comment,name_of_output_6,output_6_amount,output_6_unit,output_6_lower_limit,output_6_upper_limit,output_6_source,output_6_comment,name_of_output_7,output_7_amount,output_7_unit,output_7_lower_limit,output_7_upper_limit,output_7_source,output_7_comment,name_of_output_8,output_8_amount,output_8_unit,output_8_lower_limit,output_8_upper_limit,output_8_source,output_8_comment,name_of_output_9,output_9_amount,output_9_unit,output_9_lower_limit,output_9_upper_limit,output_9_source,output_9_comment,name_of_output_10,output_10_amount,output_10_unit,output_10_lower_limit,output_10_upper_limit,output_10_source,output_10_comment,name_of_output_11,output_11_amount,output_11_unit,output_11_lower_limit,output_11_upper_limit,output_11_source,output_11_comment,name_of_output_12,output_12_amount,output_12_unit,output_12_lower_limit,output_12_upper_limit,output_12_source,output_12_comment,co2_emissions_amount,co2_emissions_unit,co2_emissions_lower_limit,co2_emissions_upper_limit,co2_emissions_source,co2_emissions_comment,ch4_emissions_amount,ch4_emissions_unit,ch4_emissions_lower_limit,ch4_emissions_upper_limit,ch4_emissions_source,ch4_emissions_comment,n2o_emissions_amount,n2o_emissions_unit,n2o_emissions_lower_limit,n2o_emissions_upper_limit,n2o_emissions_source,n2o_emissions_comment,f_gases_emissions_amount,f_gases_emissions_unit,f_gases_emissions_lower_limit,f_gases_emissions_upper_limit,f_gases_emissions_source,f_gases_emissions_comment,trl_value,trl_source,trl_comment,main_output_id,input_1_id,input_2_id,input_3_id,input_4_id,input_5_id,input_6_id,input_7_id,input_8_id,input_9_id,input_10_id,input_11_id,input_12_id,output_1_id,output_2_id,output_3_id,output_4_id,output_5_id,output_6_id,output_7_id,output_8_id,output_9_id,output_10_id,output_11_id,output_12_id
TC0432,Cracking furnaces with electrical compressors. Butadiene and MTBE units. Gasoline and benzene systems.,2020,Thermal demand from cracking furnaces is partially delivered by electricity.,ethylene,kt,kt ethylene/yr,483,kEUR2019,322,643,"West, K., Oliveira, C., Moncada, J. B. and Apeldoorn, T.(in prep.), Pathways to industrial decarbonisation in the Netherlands: paper & board and steam cracking, TNO report","The original source mentions 2,1-4,2 MEUR/MWe for full electrification of compressors for the SABIC site in Geleen and an electrical capacity of 177 MWe.",0,0,0,0,0,0,9.65,kEUR2019,6.43,12.9,"West, K., Oliveira, C., Moncada, J. B. and Apeldoorn, T.(in prep.), Pathways to industrial decarbonisation in the Netherlands: paper & board and steam cracking, TNO report",The source assumed the fixed OPEX is 2% of the CAPEX.,0,0,0,0,0,0,naphtha,3.48,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,steam (very high pressure - 51-100 bar),2080,GJ,0,0,"West, K., Oliveira, C., Moncada, J. B. and Apeldoorn, T.(in prep.), Pathways to industrial decarbonisation in the Netherlands: paper & board and steam cracking, TNO report","The steam import is reduced because the compressors no longer need steam to run. It was considered that the available steam from the furnaces is used on site to meet the demand of the other downstream units, resulting in around 2,4 PJ/yr of imported steam. The quality of this steam is yet undefined because each downstream process uses a different steam level. Most likely it would be high pressure steam. More details about this configuration can be found in the MIDDEN+ report. ",methanol,0.0617,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,electricity,5730,GJ,0,0,0,The electricity consumption includes both the current electricity demand and the additional demand of electrical compressors. For the compressors an efficiency of 90% was assumed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ethylene,1,kt,0,0,0,"The steam cracking process produces different products. Ethylene was chosen as main output for simplicity. Normally, the benchmark of this process groups the output as high value chemicals (HVC), which includes: hydrogen, acetylene, ethylene, propylene, butadiene and benzene. The total HVC production from SABIC in 2018 was 2259 kt.",propylene,0.591,kt,0.399,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,hydrogen (gas),0.0304,kt,0.0243,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,acetylene,0.00348,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,butadiene,0.0957,kt,0,0.17,0,The material flows were considered to remain the same as in the conventional steam cracking process.,pyrolysis gasoline,0.643,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,benzene,0.243,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,Bunker oil,0.0304,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,carbon black oil,0.0852,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,fuel gas,1920,GJ,0,0,0,"The steam cracking reaction produces a methane-rich gas which is used to provide the needed heat for the furnaces. A small fraction of this fuel gas is exported to USG and used as fuel in boilers. In 2018 the value of residual gas exported was 44 kt. An average LHV of 50,24 GJ/t was used,  based on information from the Milieujaarverslag 2015 Site Chemelot (2015). With electrical compressors in place, no changes in the fuel gas consumption within SABIC are expected.",MTBE,0.13,kt,0,0,0,Same material yields as the conventional process were assumed,0,0,0,0,0,0,0,1.47,kt,1,2,"Milieujaarverslag 2015 Site Chemelot (2015).Ren, T., Patel, M., & Blok, K. (2006). Olefins from conventional and heavy feedstocks: Energy use in steam cracking and alternative processes. Energy. https://doi.org/10.1016/j.energy.2005.04.001","Direct  emissions are the same as the conventional case because currently SABIC imports steam from Swentibold power plant. However, the scope 2 emissions could be reduced depending on the grid's emission factor.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,"Electrical compressors are proven technology, already widely commercially available. However, it is not common to have electrical compressors in steam cracking facilities instead of steam-driven compressors.",CD0075,CD0081,CD0144,CD0080,CD0030,0,0,0,0,0,0,0,0,CD0075,CD0056,CD0003,CD0513,CD0069,CD0495,CD0066,CD0514,CD0358,CD0153,CD0279,0
TC0433,Full electrification of cracking furnaces and compressors. Butadiene and MTBE units. Gasoline and benzene systems.,2035,Thermal demand from cracking furnaces is partially delivered by electricity.,ethylene,kt,kt ethylene/yr,1420,kEUR2019,1070,1780,"West, K., Oliveira, C., Moncada, J. B. and Apeldoorn, T.(in prep.), Pathways to industrial decarbonisation in the Netherlands: paper & board and steam cracking, TNO report",Combined costs from full electrification of furnaces and electrical compressors.,0,0,0,0,0,0,27,kEUR2019,20.3,33.7,"West, K., Oliveira, C., Moncada, J. B. and Apeldoorn, T.(in prep.), Pathways to industrial decarbonisation in the Netherlands: paper & board and steam cracking, TNO report",Combined costs from full electrification of furnaces and electrical compressors.,0,0,0,0,0,0,naphtha,3.48,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,steam (medium pressure - 10-19 bar),6790,GJ,0,0,"West, K., Oliveira, C., Moncada, J. B. and Apeldoorn, T.(in prep.), Pathways to industrial decarbonisation in the Netherlands: paper & board and steam cracking, TNO report","For this configuration, it was assumed that the steam superheating was no longer done via electrical heating. Therefore, the heat delivered by the furnaces to the downstream units is reduced and the external demand increases by around 0,8 PJ/yr compared to the consumption in 2018 (7 PJ). More details about this configuration can be found in the MIDDEN+ report. The steam quality is uncertain. Medium pressure steam was assumed. ",methanol,0.0617,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,electricity,31300,GJ,0,0,0,"The electricity consumption encompasses both current electricty demand and the additional demand for electrical cracking. For the electrity demand of the furnaces, a thermal efficiency of 98,5% is considered (93,5% was considered for the conventional furnaces).  For the electricity demand of the compressors, a thermal efficiency of 90% is assumed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ethylene,1,kt,0,0,0,"The steam cracking process produces different products. Ethylene was chosen as main output for simplicity. Normally, the benchmark of this process groups the output as high value chemicals (HVC), which includes: hydrogen, acetylene, ethylene, propylene, butadiene and benzene. The total HVC production from SABIC in 2018 was 2259 kt.",propylene,0.591,kt,0.399,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,hydrogen (gas),0.0304,kt,0.0243,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,acetylene,0.00348,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,butadiene,0.0957,kt,0,0.17,0,The material flows were considered to remain the same as in the conventional steam cracking process.,pyrolysis gasoline,0.643,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,benzene,0.243,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,bunker oil,0.0304,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,carbon black oil,0.0852,kt,0,0,0,The material flows were considered to remain the same as in the conventional steam cracking process.,fuel gas,28900,GJ,0,0,0,"With electrified furnaces, there will be more residual gas available.",MTBE,0.13,kt,0,0,0,Same material yields as the conventional process were assumed,0,0,0,0,0,0,0,0.00696,kt,0,0,0,"Direct  emissions from the cracking furnaces are avoided. Only the emissions due to flaring are assumed to remain. The flaring emissions were around 8 kt in 2018. For full assessment of the CO2 emissions, the source of electricity should also  be taken into account.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,IEA (2020). ETP Clean Energy Technology Guide.,"Electric  furnaces are already commonly used in steel production and in glass production. The technology offers the possibility to be adapted to other high-temperature heat processes that are currently difficult to electrify, such as cracking furnaces from steam crackers. Electrical compressors are proven technology already widely commercially available. Therefore, the limitation exists mainly in the development of electrical cracking.",CD0075,CD0081,CD0142,CD0080,CD0030,0,0,0,0,0,0,0,0,CD0075,CD0056,CD0003,CD0513,CD0069,CD0495,CD0066,CD0514,CD0358,CD0153,CD0279,0
TC0434,Combined heat and power plant (very high pressure steam). Swentibold,2020,Combusion of fuel gas or natural gas to produce steam and electricity,steam (very high pressure - 51-100 bar),PJ,MWth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fuel gas / natural gas,0.0701,PJ,0,0,0,assuming 45% thermal efficiency. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam (very high pressure - 51-100 bar),0.0315,PJ,0,0,0,"Partially 140 bar, partially 18 bar (https://benelux.rwe.com/locaties/warmtekrachtcentrale-swentibold)",electricity,0.021,PJ,0,0,0,assuming 30% electrical efficiency. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,kt,0,0,0,"Emission factor of 56,4 kt CO2 / PJ (natural gas). (RVO (2020), Nederlanse lijst van energiedragers en standaard CO2 emissiefactoren)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0144,CD0153,0,0,0,0,0,0,0,0,0,0,0,CD0144,CD0030,0,0,0,0,0,0,0,0,0,0
TC0435,Combined Heat and Power Plant (very high pressure steam) with hydrogen as fuel,2025,Retrofit of natural gas fired boiler to fire hydrogen. See Element Energy (2019) Conversion of Industrial Heating Equipment to Hydrogen for further information regarding retrofit. Source also states that a simple site can implement this by 2023 and complex site by 2025.,steam (very high pressure - 51-100 bar),PJ,MWth,0,0,0,0,0,Based on literature research. The result of the market consultation was 20 – 500 €/kW. Reference capacity is 20 MWth.,0.14,MEUR2019,0.12,0.16,Navigant (2019). Verkenning uitbreiding SDE+ met industriële opties.,0,0.0175,MEUR2019,0.015,0.02,Navigant (2019). Verkenning uitbreiding SDE+ met industriële opties.,0,25,yr,20,25,"25 y given in Hart, D., Howes, J., & Lehner, F. (2015). Scenarios for deployment of hydrogen in contributing to meeting carbon budgets and the 2050 target. 20 y given in Lux Research (2015), ""Taking the C out of Steam”.",0,hydrogen (gas),0.07,PJ,0,0,0,assuming 45% thermal efficiency. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam (very high pressure - 51-100 bar),0.0315,PJ,0,0,0,0,electricity,0.021,PJ,0,0,0,assuming 30% electrical efficiency. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Element Energy (2019) Conversion of Industrial Heating Equipment to Hydrogen,0,CD0144,CD0003,0,0,0,0,0,0,0,0,0,0,0,CD0144,CD0030,0,0,0,0,0,0,0,0,0,0
TC0436,Purified terephthalic acid technology,2017,Production of purified terephthalic acid. Supplier: Grupo Petrotemex (formerly Eastman's technology).,Purified terephthalic acid,tonne,tonne Purified terephthalic acid/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Para-xylene,0.646,tonne,0,0,Zein et al. (2010). PET Production. Cairo University. doi: 10.13140/RG.2.1.3303.8163,0,Air,2.52,tonne,0,0,"Zein et al. (2010). PET Production. Cairo University. doi: 10.13140/RG.2.1.3303.8163. Engineering Toolbox (2003a). Air - Composition and Molecular Weight. Retrieved September 23, 2019 from https://www.engineeringtoolbox.com/air-composition-d_212.html",Calculation.,Acetic acid,0.036,tonne,0,0,Zein et al. (2010). PET Production. Cairo University. doi: 10.13140/RG.2.1.3303.8163,0,Electricity,0.346,GJ,0,0,Zein et al. (2010). PET Production. Cairo University. doi: 10.13140/RG.2.1.3303.8163,0,Steam (high pressure - 20-50 bar),0.963,GJ,0,0,Zein et al. (2010). PET Production. Cairo University. doi: 10.13140/RG.2.1.3303.8163,0,Cooling water,251,tonne,0,0,Zein et al. (2010). PET Production. Cairo University. doi: 10.13140/RG.2.1.3303.8163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Purified terephthalic acid,1,tonne,0,0,0,0,Water,0.219,tonne,0,0,0,Water source: Para-xylene oxidation. Calculation.,Residual heat,7.62,GJ,0,0,"Neelis, Patel, Blok, Haije, & Bach (2006). Approximation of theoretical energy-saving potentials for the petrochemical industry using energy balances for 68 key processes. Energy, 32, 1104-1123. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475,tonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0523,CD0300,CD0356,CD0515,CD0030,CD0143,CD0010,0,0,0,0,0,0,CD0523,CD0010,CD0487,0,0,0,0,0,0,0,0,0
TC0437,Melt polymerization technology,2017,Melt polymerization stage of bottle-grade polyethylene terephthalate production. Suppliers: Grupo Petrotemex and Invista.,Fiber-grade polyethylene terephthalate,tonne,tonne Fiber-grade polyethylene terephthalate/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Purified terephthalic acid,0.841,tonne,0,0,0,Calculation.,Mono-ethylene glycol,0.323,tonne,0,0,0,Calculation.,Isophthalic acid,0.0237,tonne,0,0,0,2% of polyethylene terephthalate mass is isophthalic acid. Calculation.,Electricity,0.709,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Calculation.,Hot oil,2.28,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber-grade polyethylene terephthalate,1,tonne,0,0,0,Polyethylene terephthalate with an intrinsic viscosity of around 0.6 dL/g. Assumes 100% conversion.,Water,0.123,tonne,0,0,0,Calculation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0519,CD0523,CD0345,CD0527,CD0030,CD0520,0,0,0,0,0,0,0,CD0519,CD0010,0,0,0,0,0,0,0,0,0,0
TC0438,Solid state polymerization technology,2017,Solid state polymerization stage of bottle-grade polyethylene terephthalate production. Suppliers: Grupo Petrotemex and Bühler.,Bottle-grade polyethylene terephthalate,tonne,tonne Bottle-grade polyethylene terephthalate/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiber-grade polyethylene terephthalate,1,tonne,0,0,0,0,Electricity,0.0113,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Calculation.,Steam (high pressure - 20-50 bar),0.43,GJ,0,0,CPME (2017). Polyethylene Terephthalate (PET) (Bottle Grade). PlasticsEurope,Pressure level is assumption.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bottle-grade polyethylene terephthalate,1,tonne,0,0,0,Polyethylene terephthalate with an intrinsic viscosity of around 0.8 dL/g. Assumes 100% conversion.,Water,0.0643,tonne,0,0,0,Calculation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0518,CD0519,CD0030,CD0143,0,0,0,0,0,0,0,0,0,CD0518,CD0010,0,0,0,0,0,0,0,0,0,0
TC0439,Natural gas combined heat and power,2017,Production of electricity and steam from natural gas. Supplier: General Electric. Type: LM2500.,Steam (high pressure - 20-50 bar),PJ,MWth,0.604,MEUR2017,0.544,0.906,IEA (2010a). Industrial Combustion Boilers.,1 EUR = 1.33 USD (2010 average).,0,0,0,0,0,0,24200,EUR2017,21100,33200,IEA (2010a). Industrial Combustion Boilers.,1 EUR = 1.33 USD (2010 average).,25,yr,0,0,IEA (2010a). Industrial Combustion Boilers.,0,Natural gas,0.0682,PJ,0,0,"EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (high pressure - 20-50 bar),0.0315,PJ,0,0,0,"Steam (251 °C, 40 bar)",Electricity,0.023,PJ,0,0,"EEA. (2019). Reported data on large combustion plants covered by the Industrial Emissions Directive (2010/75/EU). Retrieved October 1, 2019 from https://www.eea.europa.eu/data-and-maps/data/lcp-9. Port of Rotterdam. (2016). Facts & figures on the Rotterdam energy port and petrochemical cluster. Retrieved August 7, 2019 from https://www.portofrotterdam.com/sites/default/files/facts-figures-energy-port-andpetrochemical-cluster.pdf. IEA (2010a). Industrial Combustion Boilers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,kt,0,0,0,56.6 kg/GJ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0143,CD0026,0,0,0,0,0,0,0,0,0,0,0,CD0143,CD0030,0,0,0,0,0,0,0,0,0,0
TC0440,Natural gas boiler. Bottle-grade PET,2017,"Production of steam (251 °C, 40 bar) from natural gas ",Steam (high pressure - 20-50 bar),PJ,MWth,0.079,MEUR2017,0,0,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.,0,0,0,0,0,0,0,3160,EUR2017,2370,3950,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.,0,25,yr,0,0,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.. IEA (2010b). Combined Heat and Power.,0,Natural gas,0.0341,PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (high pressure - 20-50 bar),0.0315,PJ,0,0,0,"Steam (251 °C, 40 bar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,kt,0,0,0,56.6 kg/GJ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0143,CD0026,0,0,0,0,0,0,0,0,0,0,0,CD0143,0,0,0,0,0,0,0,0,0,0,0
TC0441,Natural gas thermal oil heater,2017,Production of hot oil (heat transfer agent) from natural gas.,Hot oil,PJ,MWth,0.0821,MEUR2017,0.0802,0.0839,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.,0,0,0,0,0,0,0,3300,EUR2017,2410,4200,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.,0,25,yr,0,0,European Commission. (2016b). Mapping and analyses of the current and future (2020 – 2030) heating/cooling fuel deployment (fossil/renewables). Work package 2: Assessment of the technologies for the year 2012.. IEA (2010b). Combined Heat and Power.,0,Natural gas,0.0354,PJ,0.0347,0.0362,"Pirobloc (n.d.-a). Thermal Fluid Heaters. Retrieved February 17, 2020 from https://www.pirobloc.com/wp-content/uploads/2017/08/Pirobloc-Thermal-OilHeaters.pdf",Efficiency: 87 - 91%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hot oil,0.0315,PJ,0,0,0,Oil is the heat transfer agent.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,kt,1.96,2.05,0,56.6 kg/GJ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Mature technology.,CD0520,CD0026,0,0,0,0,0,0,0,0,0,0,0,CD0520,0,0,0,0,0,0,0,0,0,0,0
